"Round Id";StartDate;EndDate;Game;"Info (Request Id)";"Balance Before Real";"Balance Before Bonus";"Bet Amount Real";"Bet Amount Bonus";"Win Amount Real";"Win Amount Bonus";"Balance After Real";"Balance After Bonus"
p23939285:r2110301002400300041;"2021-10-30 10:02:40";"2021-10-30 10:02:40";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301002400300041<br/> <br />";1799.62;0;1;0;0;0;1798.62;0
p23939285:r2110301002371400040;"2021-10-30 10:02:37";"2021-10-30 10:02:37";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301002371400040<br/> <br />";1800.62;0;1;0;0;0;1799.62;0
p23939285:r2110301002341400020;"2021-10-30 10:02:34";"2021-10-30 10:02:34";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301002341400020<br/> <br />";1801.62;0;1;0;0;0;1800.62;0
p23939285:r2110301002311400003;"2021-10-30 10:02:31";"2021-10-30 10:02:31";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301002311400003<br/> <br />";1802.62;0;1;0;0;0;1801.62;0
p23939285:r2110301002230100004;"2021-10-30 10:02:23";"2021-10-30 10:02:29";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301002230100004<br/> <br />";1800.62;0;1;0;3;0;1802.62;0
p23939285:r2110301002140300001;"2021-10-30 10:02:14";"2021-10-30 10:02:20";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301002140300001<br/> <br />";1797.87;0;1;0;3.75;0;1800.62;0
p23939285:r2110301002100100036;"2021-10-30 10:02:10";"2021-10-30 10:02:10";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301002100100036<br/> <br />";1798.87;0;1;0;0;0;1797.87;0
p23939285:r2110301002051100058;"2021-10-30 10:02:05";"2021-10-30 10:02:10";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301002051100058<br/> <br />";1798.62;0;1;0;1.25;0;1798.87;0
p23939285:r2110301002020600017;"2021-10-30 10:02:02";"2021-10-30 10:02:02";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301002020600017<br/> <br />";1799.62;0;1;0;0;0;1798.62;0
p23939285:r2110301001580200010;"2021-10-30 10:01:58";"2021-10-30 10:01:58";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301001580200010<br/> <br />";1800.62;0;1;0;0;0;1799.62;0
p23939285:r2110301001551000037;"2021-10-30 10:01:55";"2021-10-30 10:01:55";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301001551000037<br/> <br />";1801.62;0;1;0;0;0;1800.62;0
p23939285:r2110301001521400019;"2021-10-30 10:01:52";"2021-10-30 10:01:52";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301001521400019<br/> <br />";1802.62;0;1;0;0;0;1801.62;0
p23939285:r2110301001490300016;"2021-10-30 10:01:49";"2021-10-30 10:01:49";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301001490300016<br/> <br />";1803.62;0;1;0;0;0;1802.62;0
p23939285:r2110301001451400030;"2021-10-30 10:01:45";"2021-10-30 10:01:45";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301001451400030<br/> <br />";1804.62;0;1;0;0;0;1803.62;0
p23939285:r2110301001421100033;"2021-10-30 10:01:42";"2021-10-30 10:01:42";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301001421100033<br/> <br />";1805.62;0;1;0;0;0;1804.62;0
p23939285:r2110301001391100010;"2021-10-30 10:01:39";"2021-10-30 10:01:39";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301001391100010<br/> <br />";1806.62;0;1;0;0;0;1805.62;0
p23939285:r2110301001360900001;"2021-10-30 10:01:36";"2021-10-30 10:01:36";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301001360900001<br/> <br />";1807.62;0;1;0;0;0;1806.62;0
p23939285:r2110301001321400025;"2021-10-30 10:01:32";"2021-10-30 10:01:32";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301001321400025<br/> <br />";1808.62;0;1;0;0;0;1807.62;0
p23939285:r2110301001290300020;"2021-10-30 10:01:29";"2021-10-30 10:01:29";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301001290300020<br/> <br />";1809.62;0;1;0;0;0;1808.62;0
p23939285:r2110301001210300010;"2021-10-30 10:01:21";"2021-10-30 10:01:27";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301001210300010<br/> <br />";1808.62;0;1;0;2;0;1809.62;0
p23939285:r2110301001131500073;"2021-10-30 10:01:13";"2021-10-30 10:01:19";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301001131500073<br/> <br />";1807.62;0;1;0;2;0;1808.62;0
p23939285:r2110301001100800005;"2021-10-30 10:01:10";"2021-10-30 10:01:10";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301001100800005<br/> <br />";1808.62;0;1;0;0;0;1807.62;0
p23939285:r2110301001061100067;"2021-10-30 10:01:06";"2021-10-30 10:01:06";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301001061100067<br/> <br />";1809.62;0;1;0;0;0;1808.62;0
p23939285:r2110301001030300023;"2021-10-30 10:01:03";"2021-10-30 10:01:03";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301001030300023<br/> <br />";1810.62;0;1;0;0;0;1809.62;0
p23939285:r2110301001000300016;"2021-10-30 10:01:00";"2021-10-30 10:01:00";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301001000300016<br/> <br />";1811.62;0;1;0;0;0;1810.62;0
p23939285:r2110301000561400034;"2021-10-30 10:00:56";"2021-10-30 10:00:56";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301000561400034<br/> <br />";1812.62;0;1;0;0;0;1811.62;0
p23939285:r2110301000530800051;"2021-10-30 10:00:53";"2021-10-30 10:00:53";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301000530800051<br/> <br />";1813.62;0;1;0;0;0;1812.62;0
p23939285:r2110301000500100019;"2021-10-30 10:00:50";"2021-10-30 10:00:50";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301000500100019<br/> <br />";1814.62;0;1;0;0;0;1813.62;0
p23939285:r2110301000470300038;"2021-10-30 10:00:47";"2021-10-30 10:00:47";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301000470300038<br/> <br />";1815.62;0;1;0;0;0;1814.62;0
p23939285:r2110301000440200003;"2021-10-30 10:00:44";"2021-10-30 10:00:44";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301000440200003<br/> <br />";1816.62;0;1;0;0;0;1815.62;0
p23939285:r2110301000400200031;"2021-10-30 10:00:40";"2021-10-30 10:00:40";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301000400200031<br/> <br />";1817.62;0;1;0;0;0;1816.62;0
p23939285:r2110301000331500023;"2021-10-30 10:00:33";"2021-10-30 10:00:33";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301000331500023<br/> <br />";1818.62;0;1;0;0;0;1817.62;0
p23939285:r2110301000281400006;"2021-10-30 10:00:28";"2021-10-30 10:00:28";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301000281400006<br/> <br />";1819.62;0;1;0;0;0;1818.62;0
p23939285:r2110301000240100017;"2021-10-30 10:00:24";"2021-10-30 10:00:24";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301000240100017<br/> <br />";1820.62;0;1;0;0;0;1819.62;0
p23939285:r2110301000210300003;"2021-10-30 10:00:21";"2021-10-30 10:00:21";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301000210300003<br/> <br />";1821.62;0;1;0;0;0;1820.62;0
p23939285:r2110301000180600002;"2021-10-30 10:00:18";"2021-10-30 10:00:18";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301000180600002<br/> <br />";1822.62;0;1;0;0;0;1821.62;0
p23939285:r2110301000140200037;"2021-10-30 10:00:14";"2021-10-30 10:00:14";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301000140200037<br/> <br />";1823.62;0;1;0;0;0;1822.62;0
p23939285:r2110301000111100019;"2021-10-30 10:00:11";"2021-10-30 10:00:11";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301000111100019<br/> <br />";1824.62;0;1;0;0;0;1823.62;0
p23939285:r2110301000070300028;"2021-10-30 10:00:07";"2021-10-30 10:00:07";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301000070300028<br/> <br />";1825.62;0;1;0;0;0;1824.62;0
p23939285:r2110301000030600026;"2021-10-30 10:00:03";"2021-10-30 10:00:03";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301000030600026<br/> <br />";1826.62;0;1;0;0;0;1825.62;0
p23939285:r2110301000000900029;"2021-10-30 10:00:00";"2021-10-30 10:00:00";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110301000000900029<br/> <br />";1827.62;0;1;0;0;0;1826.62;0
p23939285:r2110300959570800021;"2021-10-30 09:59:57";"2021-10-30 09:59:57";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300959570800021<br/> <br />";1828.62;0;1;0;0;0;1827.62;0
p23939285:r2110300959520300032;"2021-10-30 09:59:52";"2021-10-30 09:59:56";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300959520300032<br/> <br />";1828.62;0;1;0;1;0;1828.62;0
p23939285:r2110300959490200030;"2021-10-30 09:59:49";"2021-10-30 09:59:49";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300959490200030<br/> <br />";1829.62;0;1;0;0;0;1828.62;0
p23939285:r2110300959460600018;"2021-10-30 09:59:46";"2021-10-30 09:59:46";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300959460600018<br/> <br />";1830.62;0;1;0;0;0;1829.62;0
p23939285:r2110300959431300022;"2021-10-30 09:59:43";"2021-10-30 09:59:43";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300959431300022<br/> <br />";1831.62;0;1;0;0;0;1830.62;0
p23939285:r2110300959390600041;"2021-10-30 09:59:39";"2021-10-30 09:59:39";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300959390600041<br/> <br />";1832.62;0;1;0;0;0;1831.62;0
p23939285:r2110300959360900025;"2021-10-30 09:59:36";"2021-10-30 09:59:36";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300959360900025<br/> <br />";1833.62;0;1;0;0;0;1832.62;0
p23939285:r2110300959320600027;"2021-10-30 09:59:32";"2021-10-30 09:59:32";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300959320600027<br/> <br />";1834.62;0;1;0;0;0;1833.62;0
p23939285:r2110300959270100026;"2021-10-30 09:59:27";"2021-10-30 09:59:32";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300959270100026<br/> <br />";1834.37;0;1;0;1.25;0;1834.62;0
p23939285:r2110300959240600002;"2021-10-30 09:59:24";"2021-10-30 09:59:24";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300959240600002<br/> <br />";1835.37;0;1;0;0;0;1834.37;0
p23939285:r2110300959201100019;"2021-10-30 09:59:20";"2021-10-30 09:59:20";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300959201100019<br/> <br />";1836.37;0;1;0;0;0;1835.37;0
p23939285:r2110300959160400032;"2021-10-30 09:59:17";"2021-10-30 09:59:17";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300959160400032<br/> <br />";1837.37;0;1;0;0;0;1836.37;0
p23939285:r2110300959130300036;"2021-10-30 09:59:13";"2021-10-30 09:59:13";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300959130300036<br/> <br />";1838.37;0;1;0;0;0;1837.37;0
p23939285:r2110300959100100018;"2021-10-30 09:59:10";"2021-10-30 09:59:10";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300959100100018<br/> <br />";1839.37;0;1;0;0;0;1838.37;0
p23939285:r2110300959070100021;"2021-10-30 09:59:07";"2021-10-30 09:59:07";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300959070100021<br/> <br />";1840.37;0;1;0;0;0;1839.37;0
p23939285:r2110300959010600012;"2021-10-30 09:59:01";"2021-10-30 09:59:01";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300959010600012<br/> <br />";1841.37;0;1;0;0;0;1840.37;0
p23939285:r2110300958581300001;"2021-10-30 09:58:58";"2021-10-30 09:58:58";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300958581300001<br/> <br />";1842.37;0;1;0;0;0;1841.37;0
p23939285:r2110300958540600037;"2021-10-30 09:58:54";"2021-10-30 09:58:54";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300958540600037<br/> <br />";1843.37;0;1;0;0;0;1842.37;0
p23939285:r2110300958470200045;"2021-10-30 09:58:47";"2021-10-30 09:58:54";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300958470200045<br/> <br />";1843.12;0;1;0;1.25;0;1843.37;0
p23939285:r2110300958420900040;"2021-10-30 09:58:42";"2021-10-30 09:58:42";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300958420900040<br/> <br />";1844.12;0;1;0;0;0;1843.12;0
p23939285:r2110300958391500039;"2021-10-30 09:58:39";"2021-10-30 09:58:39";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300958391500039<br/> <br />";1845.12;0;1;0;0;0;1844.12;0
p23939285:r2110300958330800009;"2021-10-30 09:58:33";"2021-10-30 09:58:33";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300958330800009<br/> <br />";1846.12;0;1;0;0;0;1845.12;0
p23939285:r2110300958290500059;"2021-10-30 09:58:30";"2021-10-30 09:58:30";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300958290500059<br/> <br />";1847.12;0;1;0;0;0;1846.12;0
p23939285:r2110300958210600050;"2021-10-30 09:58:21";"2021-10-30 09:58:28";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300958210600050<br/> <br />";1844.87;0;1;0;3.25;0;1847.12;0
p23939285:r2110300958180300004;"2021-10-30 09:58:18";"2021-10-30 09:58:18";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300958180300004<br/> <br />";1845.87;0;1;0;0;0;1844.87;0
p23939285:r2110300958131500001;"2021-10-30 09:58:13";"2021-10-30 09:58:18";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300958131500001<br/> <br />";1844.87;0;1;0;2;0;1845.87;0
p23939285:r2110300958091000036;"2021-10-30 09:58:09";"2021-10-30 09:58:09";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300958091000036<br/> <br />";1845.87;0;1;0;0;0;1844.87;0
p23939285:r2110300958050600014;"2021-10-30 09:58:05";"2021-10-30 09:58:05";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300958050600014<br/> <br />";1846.87;0;1;0;0;0;1845.87;0
p23939285:r2110300958021300011;"2021-10-30 09:58:02";"2021-10-30 09:58:02";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300958021300011<br/> <br />";1847.87;0;1;0;0;0;1846.87;0
p23939285:r2110300957580800036;"2021-10-30 09:57:58";"2021-10-30 09:57:58";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300957580800036<br/> <br />";1848.87;0;1;0;0;0;1847.87;0
p23939285:r2110300957550200026;"2021-10-30 09:57:55";"2021-10-30 09:57:55";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300957550200026<br/> <br />";1849.87;0;1;0;0;0;1848.87;0
p23939285:r2110300957510100003;"2021-10-30 09:57:51";"2021-10-30 09:57:51";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300957510100003<br/> <br />";1850.87;0;1;0;0;0;1849.87;0
p23939285:r2110300957460100005;"2021-10-30 09:57:46";"2021-10-30 09:57:51";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300957460100005<br/> <br />";1850.87;0;1;0;1;0;1850.87;0
p23939285:r2110300957420800062;"2021-10-30 09:57:42";"2021-10-30 09:57:42";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300957420800062<br/> <br />";1851.87;0;1;0;0;0;1850.87;0
p23939285:r2110300957341100002;"2021-10-30 09:57:34";"2021-10-30 09:57:40";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300957341100002<br/> <br />";1849.12;0;1;0;3.75;0;1851.87;0
p23939285:r2110300957300100014;"2021-10-30 09:57:30";"2021-10-30 09:57:30";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300957300100014<br/> <br />";1850.12;0;1;0;0;0;1849.12;0
p23939285:r2110300957270500001;"2021-10-30 09:57:27";"2021-10-30 09:57:27";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300957270500001<br/> <br />";1851.12;0;1;0;0;0;1850.12;0
p23939285:r2110300957231400009;"2021-10-30 09:57:23";"2021-10-30 09:57:23";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300957231400009<br/> <br />";1852.12;0;1;0;0;0;1851.12;0
p23939285:r2110300957190300070;"2021-10-30 09:57:19";"2021-10-30 09:57:19";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300957190300070<br/> <br />";1853.12;0;1;0;0;0;1852.12;0
p23939285:r2110300957140800055;"2021-10-30 09:57:14";"2021-10-30 09:57:14";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300957140800055<br/> <br />";1854.12;0;1;0;0;0;1853.12;0
p23939285:r2110300957061300005;"2021-10-30 09:57:06";"2021-10-30 09:57:12";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300957061300005<br/> <br />";1852.12;0;1;0;3;0;1854.12;0
p23939285:r2110300957020200022;"2021-10-30 09:57:02";"2021-10-30 09:57:02";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300957020200022<br/> <br />";1853.12;0;1;0;0;0;1852.12;0
p23939285:r2110300956510800069;"2021-10-30 09:56:51";"2021-10-30 09:56:59";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300956510800069<br/> <br />";1845.37;0;1;0;8.75;0;1853.12;0
p23939285:r2110300956470500020;"2021-10-30 09:56:47";"2021-10-30 09:56:47";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300956470500020<br/> <br />";1846.37;0;1;0;0;0;1845.37;0
p23939285:r2110300956330100033;"2021-10-30 09:56:33";"2021-10-30 09:56:39";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110300956330100033<br/> <br />";1844.87;0;1;0;2.5;0;1846.37;0
p23939285:r2110251841081400018;"2021-10-25 18:41:08";"2021-10-25 18:41:08";"Jackpot Raiders";"<b>Game ID:</b> yggdrasil_jackpot_raiders_7361<br/> <b>Round ID:</b> p23939285:r2110251841081400018<br/> <br />";1846.87;0;2;0;0;0;1844.87;0
p23939285:r2110251841022200010;"2021-10-25 18:41:02";"2021-10-25 18:41:02";"Jackpot Raiders";"<b>Game ID:</b> yggdrasil_jackpot_raiders_7361<br/> <b>Round ID:</b> p23939285:r2110251841022200010<br/> <br />";1848.87;0;2;0;0;0;1846.87;0
p23939285:r2110251840572000001;"2021-10-25 18:40:57";"2021-10-25 18:40:57";"Jackpot Raiders";"<b>Game ID:</b> yggdrasil_jackpot_raiders_7361<br/> <b>Round ID:</b> p23939285:r2110251840572000001<br/> <br />";1850.87;0;2;0;0;0;1848.87;0
p23939285:r2110251840511700081;"2021-10-25 18:40:51";"2021-10-25 18:40:51";"Jackpot Raiders";"<b>Game ID:</b> yggdrasil_jackpot_raiders_7361<br/> <b>Round ID:</b> p23939285:r2110251840511700081<br/> <br />";1852.87;0;2;0;0;0;1850.87;0
p23939285:r2110251840461400013;"2021-10-25 18:40:46";"2021-10-25 18:40:46";"Jackpot Raiders";"<b>Game ID:</b> yggdrasil_jackpot_raiders_7361<br/> <b>Round ID:</b> p23939285:r2110251840461400013<br/> <br />";1854.87;0;2;0;0;0;1852.87;0
p23939285:r2110251840341500052;"2021-10-25 18:40:34";"2021-10-25 18:40:40";"Jackpot Raiders";"<b>Game ID:</b> yggdrasil_jackpot_raiders_7361<br/> <b>Round ID:</b> p23939285:r2110251840341500052<br/> <br />";1854.47;0;2;0;2.4;0;1854.87;0
p23939285:r2110251840291600047;"2021-10-25 18:40:29";"2021-10-25 18:40:29";"Jackpot Raiders";"<b>Game ID:</b> yggdrasil_jackpot_raiders_7361<br/> <b>Round ID:</b> p23939285:r2110251840291600047<br/> <br />";1856.47;0;2;0;0;0;1854.47;0
p23939285:r2110251840161700034;"2021-10-25 18:40:16";"2021-10-25 18:40:21";"Jackpot Raiders";"<b>Game ID:</b> yggdrasil_jackpot_raiders_7361<br/> <b>Round ID:</b> p23939285:r2110251840161700034<br/> <br />";1854.47;0;2;0;4;0;1856.47;0
p23939285:r2110251840121000047;"2021-10-25 18:40:12";"2021-10-25 18:40:12";"Jackpot Raiders";"<b>Game ID:</b> yggdrasil_jackpot_raiders_7361<br/> <b>Round ID:</b> p23939285:r2110251840121000047<br/> <br />";1856.47;0;2;0;0;0;1854.47;0
p23939285:r2110251840071700009;"2021-10-25 18:40:07";"2021-10-25 18:40:07";"Jackpot Raiders";"<b>Game ID:</b> yggdrasil_jackpot_raiders_7361<br/> <b>Round ID:</b> p23939285:r2110251840071700009<br/> <br />";1858.47;0;2;0;0;0;1856.47;0
